# Data taken on 2022-08-08_100328
# RF Power Mappings, 20 dBm Attenuation (already taken into account)
# Set Freq/MHz	Meas Freq/MHz	RF Input/dBm	AM Volt/V	RF Output/dBm
88.5	88.524561	-3.5	6.0	31.89
88.5	88.524561	-3.5	5.75	31.86
88.5	88.524561	-3.5	5.5	31.83
88.5	88.524561	-3.5	5.25	31.79
88.5	88.524561	-3.5	5.0	31.740000000000002
88.5	88.524561	-3.5	4.75	31.7
88.5	88.524561	-3.5	4.5	31.64
88.5	88.524561	-3.5	4.25	31.58
88.5	88.524561	-3.5	4.0	31.5
88.5	88.524561	-3.5	3.75	31.4
88.5	88.524561	-3.5	3.5	31.310000000000002
88.5	88.524561	-3.5	3.25	31.17
88.5	88.524561	-3.5	3.0	31.009999999999998
88.5	88.524561	-3.5	2.75	30.78
88.5	88.524561	-3.5	2.5	30.48
88.5	88.524561	-3.5	2.25	30.05
88.5	88.524561	-3.5	2.0	29.45
88.5	88.524561	-3.5	1.75	28.64
88.5	88.524561	-3.5	1.5	27.58
88.5	88.524561	-3.5	1.25	26.22
88.5	88.524561	-3.5	1.0	24.54
88.5	88.524561	-3.5	0.75	22.36
88.5	88.524561	-3.5	0.5	19.26
88.5	88.524561	-4.0	6.0	31.45
88.5	88.524561	-4.0	5.75	31.43
88.5	88.524561	-4.0	5.5	31.39
88.5	88.524561	-4.0	5.25	31.35
88.5	88.524561	-4.0	5.0	31.310000000000002
88.5	88.524561	-4.0	4.75	31.259999999999998
88.5	88.524561	-4.0	4.5	31.21
88.5	88.524561	-4.0	4.25	31.14
88.5	88.524561	-4.0	4.0	31.07
88.5	88.524561	-4.0	3.75	30.990000000000002
88.5	88.524561	-4.0	3.5	30.880000000000003
88.5	88.524561	-4.0	3.25	30.75
88.5	88.524561	-4.0	3.0	30.6
88.5	88.524561	-4.0	2.75	30.380000000000003
88.5	88.524561	-4.0	2.5	30.11
88.5	88.524561	-4.0	2.25	29.73
88.5	88.524561	-4.0	2.0	29.17
88.5	88.524561	-4.0	1.75	28.41
88.5	88.524561	-4.0	1.5	27.39
88.5	88.524561	-4.0	1.25	26.06
88.5	88.524561	-4.0	1.0	24.36
88.5	88.524561	-4.0	0.75	22.14
88.5	88.524561	-4.0	0.5	19.04
88.5	88.524561	-4.5	6.0	30.96
88.5	88.524561	-4.5	5.75	30.93
88.5	88.524561	-4.5	5.5	30.9
88.5	88.524561	-4.5	5.25	30.85
88.5	88.524561	-4.5	5.0	30.810000000000002
88.5	88.524561	-4.5	4.75	30.78
88.5	88.524561	-4.5	4.5	30.72
88.5	88.524561	-4.5	4.25	30.65
88.5	88.524561	-4.5	4.0	30.58
88.5	88.524561	-4.5	3.75	30.5
88.5	88.524561	-4.5	3.5	30.4
88.5	88.524561	-4.5	3.25	30.28
88.5	88.524561	-4.5	3.0	30.130000000000003
88.5	88.524561	-4.5	2.75	29.95
88.5	88.524561	-4.5	2.5	29.689999999999998
88.5	88.524561	-4.5	2.25	29.35
88.5	88.524561	-4.5	2.0	28.86
88.5	88.524561	-4.5	1.75	28.16
88.5	88.524561	-4.5	1.5	27.17
88.5	88.524561	-4.5	1.25	25.88
88.5	88.524561	-4.5	1.0	24.16
88.5	88.524561	-4.5	0.75	21.93
88.5	88.524561	-4.5	0.5	18.8
88.5	88.524561	-5.0	6.0	30.490000000000002
88.5	88.524561	-5.0	5.75	30.45
88.5	88.524561	-5.0	5.5	30.42
88.5	88.524561	-5.0	5.25	30.380000000000003
88.5	88.524561	-5.0	5.0	30.35
88.5	88.524561	-5.0	4.75	30.3
88.5	88.524561	-5.0	4.5	30.240000000000002
88.5	88.524561	-5.0	4.25	30.189999999999998
88.5	88.524561	-5.0	4.0	30.1
88.5	88.524561	-5.0	3.75	30.03
88.5	88.524561	-5.0	3.5	29.93
88.5	88.524561	-5.0	3.25	29.82
88.5	88.524561	-5.0	3.0	29.68
88.5	88.524561	-5.0	2.75	29.509999999999998
88.5	88.524561	-5.0	2.5	29.28
88.5	88.524561	-5.0	2.25	28.95
88.5	88.524561	-5.0	2.0	28.509999999999998
88.5	88.524561	-5.0	1.75	27.87
88.5	88.524561	-5.0	1.5	26.95
88.5	88.524561	-5.0	1.25	25.68
88.5	88.524561	-5.0	1.0	24.0
88.5	88.524561	-5.0	0.75	21.75
88.5	88.524561	-5.0	0.5	18.57
88.5	88.524561	-5.5	6.0	29.98
88.5	88.524561	-5.5	5.75	29.95
88.5	88.524561	-5.5	5.5	29.92
88.5	88.524561	-5.5	5.25	29.880000000000003
88.5	88.524561	-5.5	5.0	29.84
88.5	88.524561	-5.5	4.75	29.8
88.5	88.524561	-5.5	4.5	29.740000000000002
88.5	88.524561	-5.5	4.25	29.689999999999998
88.5	88.524561	-5.5	4.0	29.61
88.5	88.524561	-5.5	3.75	29.54
88.5	88.524561	-5.5	3.5	29.45
88.5	88.524561	-5.5	3.25	29.34
88.5	88.524561	-5.5	3.0	29.2
88.5	88.524561	-5.5	2.75	29.04
88.5	88.524561	-5.5	2.5	28.82
88.5	88.524561	-5.5	2.25	28.53
88.5	88.524561	-5.5	2.0	28.119999999999997
88.5	88.524561	-5.5	1.75	27.53
88.5	88.524561	-5.5	1.5	26.67
88.5	88.524561	-5.5	1.25	25.47
88.5	88.524561	-5.5	1.0	23.81
88.5	88.524561	-5.5	0.75	21.54
88.5	88.524561	-5.5	0.5	18.28
88.5	88.524561	-6.0	6.0	29.5
88.5	88.524561	-6.0	5.75	29.46
88.5	88.524561	-6.0	5.5	29.43
88.5	88.524561	-6.0	5.25	29.4
88.5	88.524561	-6.0	5.0	29.36
88.5	88.524561	-6.0	4.75	29.32
88.5	88.524561	-6.0	4.5	29.27
88.5	88.524561	-6.0	4.25	29.21
88.5	88.524561	-6.0	4.0	29.14
88.5	88.524561	-6.0	3.75	29.060000000000002
88.5	88.524561	-6.0	3.5	28.98
88.5	88.524561	-6.0	3.25	28.880000000000003
88.5	88.524561	-6.0	3.0	28.740000000000002
88.5	88.524561	-6.0	2.75	28.58
88.5	88.524561	-6.0	2.5	28.380000000000003
88.5	88.524561	-6.0	2.25	28.1
88.5	88.524561	-6.0	2.0	27.73
88.5	88.524561	-6.0	1.75	27.2
88.5	88.524561	-6.0	1.5	26.42
88.5	88.524561	-6.0	1.25	25.240000000000002
88.5	88.524561	-6.0	1.0	23.62
88.5	88.524561	-6.0	0.75	21.35
88.5	88.524561	-6.0	0.5	18.08
88.5	88.524561	-6.5	6.0	29.0
88.5	88.524561	-6.5	5.75	28.96
88.5	88.524561	-6.5	5.5	28.92
88.5	88.524561	-6.5	5.25	28.89
88.5	88.524561	-6.5	5.0	28.86
88.5	88.524561	-6.5	4.75	28.810000000000002
88.5	88.524561	-6.5	4.5	28.759999999999998
88.5	88.524561	-6.5	4.25	28.71
88.5	88.852429	-6.5	4.0	-30.060000000000002
88.5	88.524561	-6.5	3.75	28.560000000000002
88.5	88.524561	-6.5	3.5	28.47
88.5	88.524561	-6.5	3.25	28.380000000000003
88.5	88.524561	-6.5	3.0	28.259999999999998
88.5	88.524561	-6.5	2.75	28.1
88.5	88.524561	-6.5	2.5	27.9
88.5	88.524561	-6.5	2.25	27.65
88.5	88.524561	-6.5	2.0	27.3
88.5	88.524561	-6.5	1.75	26.81
88.5	88.524561	-6.5	1.5	26.08
88.5	88.524561	-6.5	1.25	24.98
88.5	88.524561	-6.5	1.0	23.42
88.5	88.524561	-6.5	0.75	21.16
88.5	88.524561	-6.5	0.5	17.85
88.5	88.524561	-7.0	6.0	28.509999999999998
88.5	88.524561	-7.0	5.75	28.48
88.5	88.524561	-7.0	5.5	28.45
88.5	88.524561	-7.0	5.25	28.4
88.5	88.524561	-7.0	5.0	28.380000000000003
88.5	88.524561	-7.0	4.75	28.33
88.5	88.524561	-7.0	4.5	28.28
88.5	88.524561	-7.0	4.25	28.22
88.5	88.524561	-7.0	4.0	28.16
88.5	88.524561	-7.0	3.75	28.08
88.5	88.524561	-7.0	3.5	28.0
88.5	88.524561	-7.0	3.25	27.89
88.5	88.524561	-7.0	3.0	27.77
88.5	88.524561	-7.0	2.75	27.62
88.5	88.524561	-7.0	2.5	27.44
88.5	88.524561	-7.0	2.25	27.2
88.5	88.524561	-7.0	2.0	26.89
88.5	88.524561	-7.0	1.75	26.43
88.5	88.524561	-7.0	1.5	25.740000000000002
88.5	88.524561	-7.0	1.25	24.72
88.5	88.524561	-7.0	1.0	23.2
88.5	88.524561	-7.0	0.75	20.94
88.5	88.524561	-7.0	0.5	17.62
88.5	88.524561	-7.5	6.0	28.0
88.5	88.524561	-7.5	5.75	27.97
88.5	88.524561	-7.5	5.5	27.94
88.5	88.524561	-7.5	5.25	27.9
88.5	88.524561	-7.5	5.0	27.87
88.5	88.524561	-7.5	4.75	27.83
88.5	88.524561	-7.5	4.5	27.78
88.5	88.524561	-7.5	4.25	27.71
88.5	88.524561	-7.5	4.0	27.66
88.5	88.524561	-7.5	3.75	27.58
88.5	88.524561	-7.5	3.5	27.5
88.5	88.524561	-7.5	3.25	27.4
88.5	88.524561	-7.5	3.0	27.28
88.5	88.524561	-7.5	2.75	27.14
88.5	88.524561	-7.5	2.5	26.97
88.5	88.524561	-7.5	2.25	26.73
88.5	88.524561	-7.5	2.0	26.42
88.5	88.524561	-7.5	1.75	26.0
88.5	88.524561	-7.5	1.5	25.37
88.5	88.524561	-7.5	1.25	24.41
88.5	88.524561	-7.5	1.0	22.94
88.5	88.524561	-7.5	0.75	20.71
88.5	88.524561	-7.5	0.5	17.38
88.5	88.524561	-8.0	6.0	27.509999999999998
88.5	88.524561	-8.0	5.75	27.48
88.5	88.524561	-8.0	5.5	27.45
88.5	88.524561	-8.0	5.25	27.4
88.5	88.524561	-8.0	5.0	27.38
88.5	88.524561	-8.0	4.75	27.33
88.5	88.524561	-8.0	4.5	27.28
88.5	88.524561	-8.0	4.25	27.22
88.5	88.524561	-8.0	4.0	27.17
88.5	88.524561	-8.0	3.75	27.09
88.5	88.524561	-8.0	3.5	27.02
88.5	88.524561	-8.0	3.25	26.91
88.5	88.524561	-8.0	3.0	26.81
88.5	88.524561	-8.0	2.75	26.65
88.5	88.524561	-8.0	2.5	26.490000000000002
88.5	88.524561	-8.0	2.25	26.27
88.5	88.524561	-8.0	2.0	25.98
88.5	88.524561	-8.0	1.75	25.57
88.5	88.524561	-8.0	1.5	24.98
88.5	88.524561	-8.0	1.25	24.07
88.5	88.524561	-8.0	1.0	22.68
88.5	88.524561	-8.0	0.75	20.51
88.5	88.524561	-8.0	0.5	17.16
88.5	88.524561	-8.5	6.0	27.0
88.5	88.524561	-8.5	5.75	26.97
88.5	88.524561	-8.5	5.5	26.94
88.5	88.524561	-8.5	5.25	26.9
88.5	88.524561	-8.5	5.0	26.87
88.5	88.524561	-8.5	4.75	26.83
88.5	88.524561	-8.5	4.5	26.77
88.5	88.524561	-8.5	4.25	26.71
88.5	88.524561	-8.5	4.0	26.65
88.5	88.524561	-8.5	3.75	26.59
88.5	88.524561	-8.5	3.5	26.509999999999998
88.5	88.524561	-8.5	3.25	26.4
88.5	88.524561	-8.5	3.0	26.31
88.5	88.524561	-8.5	2.75	26.17
88.5	88.524561	-8.5	2.5	26.0
88.5	88.524561	-8.5	2.25	25.79
88.5	88.524561	-8.5	2.0	25.5
88.5	88.524561	-8.5	1.75	25.11
88.5	88.524561	-8.5	1.5	24.57
88.5	88.524561	-8.5	1.25	23.72
88.5	88.524561	-8.5	1.0	22.37
88.5	88.524561	-8.5	0.75	20.25
88.5	88.524561	-8.5	0.5	16.87
88.5	88.524561	-9.0	6.0	26.54
88.5	88.524561	-9.0	5.75	26.5
88.5	88.524561	-9.0	5.5	26.46
88.5	88.524561	-9.0	5.25	26.43
88.5	88.524561	-9.0	5.0	26.4
88.5	88.524561	-9.0	4.75	26.36
88.5	88.524561	-9.0	4.5	26.31
88.5	88.524561	-9.0	4.25	26.259999999999998
88.5	88.524561	-9.0	4.0	26.19
88.5	88.524561	-9.0	3.75	26.11
88.5	88.524561	-9.0	3.5	26.05
88.5	88.524561	-9.0	3.25	25.96
88.5	88.524561	-9.0	3.0	25.84
88.5	88.524561	-9.0	2.75	25.71
88.5	88.524561	-9.0	2.5	25.53
88.5	88.524561	-9.0	2.25	25.32
88.5	88.524561	-9.0	2.0	25.06
88.5	88.524561	-9.0	1.75	24.68
88.5	88.524561	-9.0	1.5	24.16
88.5	88.524561	-9.0	1.25	23.36
88.5	88.524561	-9.0	1.0	22.08
88.5	88.524561	-9.0	0.75	20.0
88.5	88.524561	-9.0	0.5	16.64
88.5	88.524561	-9.5	6.0	26.04
88.5	88.524561	-9.5	5.75	26.03
88.5	88.524561	-9.5	5.5	25.98
88.5	88.524561	-9.5	5.25	25.95
88.5	88.524561	-9.5	5.0	25.91
88.5	88.524561	-9.5	4.75	25.88
88.5	88.524561	-9.5	4.5	25.83
88.5	88.524561	-9.5	4.25	25.77
88.5	88.524561	-9.5	4.0	25.7
88.5	88.524561	-9.5	3.75	25.65
88.5	88.524561	-9.5	3.5	25.56
88.5	88.524561	-9.5	3.25	25.46
88.5	88.524561	-9.5	3.0	25.36
88.5	88.524561	-9.5	2.75	25.22
88.5	88.524561	-9.5	2.5	25.05
88.5	88.524561	-9.5	2.25	24.85
88.5	88.524561	-9.5	2.0	24.6
88.5	88.524561	-9.5	1.75	24.240000000000002
88.5	88.524561	-9.5	1.5	23.73
88.5	88.524561	-9.5	1.25	22.97
88.5	88.524561	-9.5	1.0	21.75
88.5	88.524561	-9.5	0.75	19.73
88.5	88.524561	-9.5	0.5	16.36
88.5	88.524561	-10.0	6.0	25.53
88.5	88.524561	-10.0	5.75	25.5
88.5	88.524561	-10.0	5.5	25.48
88.5	88.524561	-10.0	5.25	25.44
88.5	88.524561	-10.0	5.0	25.4
88.5	88.524561	-10.0	4.75	25.37
88.5	88.524561	-10.0	4.5	25.32
88.5	88.524561	-10.0	4.25	25.27
88.5	88.524561	-10.0	4.0	25.2
88.5	88.524561	-10.0	3.75	25.14
88.5	88.524561	-10.0	3.5	25.05
88.5	88.524561	-10.0	3.25	24.96
88.5	88.524561	-10.0	3.0	24.86
88.5	88.524561	-10.0	2.75	24.72
88.5	88.524561	-10.0	2.5	24.56
88.5	88.524561	-10.0	2.25	24.36
88.5	88.524561	-10.0	2.0	24.1
88.5	88.524561	-10.0	1.75	23.75
88.5	88.524561	-10.0	1.5	23.28
88.5	88.524561	-10.0	1.25	22.56
88.5	88.524561	-10.0	1.0	21.4
88.5	88.524561	-10.0	0.75	19.44
88.5	88.524561	-10.0	0.5	16.11
88.5	88.524561	-10.5	6.0	25.04
88.5	88.524561	-10.5	5.75	25.02
88.5	88.524561	-10.5	5.5	24.990000000000002
88.5	88.524561	-10.5	5.25	24.95
88.5	88.524561	-10.5	5.0	24.92
88.5	88.524561	-10.5	4.75	24.88
88.5	88.524561	-10.5	4.5	24.84
88.5	88.524561	-10.5	4.25	24.759999999999998
88.5	88.524561	-10.5	4.0	24.72
88.5	88.524561	-10.5	3.75	24.65
88.5	88.524561	-10.5	3.5	24.56
88.5	88.524561	-10.5	3.25	24.48
88.5	88.524561	-10.5	3.0	24.36
88.5	88.524561	-10.5	2.75	24.25
88.5	88.524561	-10.5	2.5	24.09
88.5	88.524561	-10.5	2.25	23.88
88.5	88.524561	-10.5	2.0	23.65
88.5	88.524561	-10.5	1.75	23.32
88.5	88.524561	-10.5	1.5	22.84
88.5	88.524561	-10.5	1.25	22.12
88.5	88.524561	-10.5	1.0	21.02
88.5	88.524561	-10.5	0.75	19.16
88.5	88.524561	-10.5	0.5	15.84
88.5	88.524561	-11.0	6.0	24.53
88.5	88.524561	-11.0	5.75	24.509999999999998
88.5	88.524561	-11.0	5.5	24.490000000000002
88.5	88.524561	-11.0	5.25	24.45
88.5	88.524561	-11.0	5.0	24.4
88.5	88.524561	-11.0	4.75	24.36
88.5	88.524561	-11.0	4.5	24.32
88.5	88.524561	-11.0	4.25	24.27
88.5	88.524561	-11.0	4.0	24.2
88.5	88.524561	-11.0	3.75	24.13
88.5	88.524561	-11.0	3.5	24.06
88.5	88.524561	-11.0	3.25	23.97
88.5	88.524561	-11.0	3.0	23.87
88.5	88.524561	-11.0	2.75	23.740000000000002
88.5	88.524561	-11.0	2.5	23.58
88.5	88.524561	-11.0	2.25	23.4
88.5	88.524561	-11.0	2.0	23.16
88.5	88.524561	-11.0	1.75	22.84
88.5	88.524561	-11.0	1.5	22.38
88.5	88.524561	-11.0	1.25	21.7
88.5	88.524561	-11.0	1.0	20.63
88.5	88.524561	-11.0	0.75	18.85
88.5	88.524561	-11.0	0.5	15.55
88.5	88.524561	-11.5	6.0	24.06
88.5	88.524561	-11.5	5.75	24.02
88.5	88.524561	-11.5	5.5	24.0
88.5	88.524561	-11.5	5.25	23.96
88.5	88.524561	-11.5	5.0	23.94
88.5	88.524561	-11.5	4.75	23.88
88.5	88.524561	-11.5	4.5	23.83
88.5	88.524561	-11.5	4.25	23.77
88.5	88.524561	-11.5	4.0	23.72
88.5	88.524561	-11.5	3.75	23.65
88.5	88.524561	-11.5	3.5	23.58
88.5	88.524561	-11.5	3.25	23.490000000000002
88.5	88.524561	-11.5	3.0	23.38
88.5	88.524561	-11.5	2.75	23.259999999999998
88.5	88.524561	-11.5	2.5	23.12
88.5	88.524561	-11.5	2.25	22.92
88.5	88.524561	-11.5	2.0	22.67
88.5	88.524561	-11.5	1.75	22.36
88.5	88.524561	-11.5	1.5	21.91
88.5	88.524561	-11.5	1.25	21.27
88.5	88.524561	-11.5	1.0	20.26
88.5	88.524561	-11.5	0.75	18.46
88.5	88.524561	-11.5	0.5	15.29
88.5	88.524561	-12.0	6.0	23.55
88.5	88.524561	-12.0	5.75	23.52
88.5	88.524561	-12.0	5.5	23.48
88.5	88.524561	-12.0	5.25	23.46
88.5	88.524561	-12.0	5.0	23.41
88.5	88.524561	-12.0	4.75	23.38
88.5	88.524561	-12.0	4.5	23.33
88.5	88.524561	-12.0	4.25	23.28
88.5	88.524561	-12.0	4.0	23.21
88.5	88.524561	-12.0	3.75	23.13
88.5	88.524561	-12.0	3.5	23.07
88.5	88.524561	-12.0	3.25	22.98
88.5	88.524561	-12.0	3.0	22.88
88.5	88.524561	-12.0	2.75	22.759999999999998
88.5	88.524561	-12.0	2.5	22.6
88.5	88.524561	-12.0	2.25	22.42
88.5	88.524561	-12.0	2.0	22.18
88.5	88.524561	-12.0	1.75	21.86
88.5	88.524561	-12.0	1.5	21.45
88.5	88.524561	-12.0	1.25	20.81
88.5	88.524561	-12.0	1.0	19.85
88.5	88.524561	-12.0	0.75	18.12
88.5	88.524561	-12.0	0.5	14.969999999999999
88.5	88.524561	-12.5	6.0	23.05
88.5	88.524561	-12.5	5.75	23.03
88.5	88.524561	-12.5	5.5	23.0
88.5	88.524561	-12.5	5.25	22.94
88.5	88.524561	-12.5	5.0	22.94
88.5	88.524561	-12.5	4.75	22.88
88.5	88.524561	-12.5	4.5	22.84
88.5	88.524561	-12.5	4.25	22.78
88.5	88.524561	-12.5	4.0	22.72
88.5	88.524561	-12.5	3.75	22.64
88.5	88.524561	-12.5	3.5	22.6
88.5	88.524561	-12.5	3.25	22.5
88.5	88.524561	-12.5	3.0	22.4
88.5	88.524561	-12.5	2.75	22.259999999999998
88.5	88.524561	-12.5	2.5	22.12
88.5	88.524561	-12.5	2.25	21.92
88.5	88.524561	-12.5	2.0	21.69
88.5	88.524561	-12.5	1.75	21.38
88.5	88.524561	-12.5	1.5	20.98
88.5	88.524561	-12.5	1.25	20.38
88.5	88.524561	-12.5	1.0	19.42
88.5	88.524561	-12.5	0.75	17.759999999999998
88.5	88.524561	-12.5	0.5	14.629999999999999
88.5	88.524561	-13.0	6.0	22.53
88.5	88.524561	-13.0	5.75	22.490000000000002
88.5	88.524561	-13.0	5.5	22.46
88.5	88.524561	-13.0	5.25	22.43
88.5	88.524561	-13.0	5.0	22.42
88.5	88.524561	-13.0	4.75	22.37
88.5	88.524561	-13.0	4.5	22.33
88.5	88.524561	-13.0	4.25	22.28
88.5	88.524561	-13.0	4.0	22.19
88.5	88.524561	-13.0	3.75	22.14
88.5	88.524561	-13.0	3.5	22.06
88.5	88.524561	-13.0	3.25	21.97
88.5	88.524561	-13.0	3.0	21.88
88.5	88.524561	-13.0	2.75	21.75
88.5	88.524561	-13.0	2.5	21.62
88.5	88.524561	-13.0	2.25	21.43
88.5	88.524561	-13.0	2.0	21.2
88.5	88.524561	-13.0	1.75	20.89
88.5	88.524561	-13.0	1.5	20.47
88.5	88.524561	-13.0	1.25	19.88
88.5	88.524561	-13.0	1.0	18.95
88.5	88.524561	-13.0	0.75	17.37
88.5	88.524561	-13.0	0.5	14.29
88.5	88.524561	-13.5	6.0	22.06
88.5	88.524561	-13.5	5.75	22.009999999999998
88.5	88.524561	-13.5	5.5	21.99
88.5	88.524561	-13.5	5.25	21.96
88.5	88.524561	-13.5	5.0	21.92
88.5	88.524561	-13.5	4.75	21.88
88.5	88.524561	-13.5	4.5	21.82
88.5	88.524561	-13.5	4.25	21.78
88.5	88.524561	-13.5	4.0	21.71
88.5	88.524561	-13.5	3.75	21.65
88.5	88.524561	-13.5	3.5	21.58
88.5	88.524561	-13.5	3.25	21.48
88.5	88.524561	-13.5	3.0	21.37
88.5	88.524561	-13.5	2.75	21.27
88.5	88.524561	-13.5	2.5	21.12
88.5	88.524561	-13.5	2.25	20.94
88.5	88.524561	-13.5	2.0	20.72
88.5	88.524561	-13.5	1.75	20.44
88.5	88.524561	-13.5	1.5	20.01
88.5	88.524561	-13.5	1.25	19.43
88.5	88.524561	-13.5	1.0	18.52
88.5	88.524561	-13.5	0.75	16.98
88.5	88.524561	-13.5	0.5	13.98
88.5	88.524561	-14.0	6.0	21.55
88.5	88.524561	-14.0	5.75	21.52
88.5	88.524561	-14.0	5.5	21.48
88.5	88.524561	-14.0	5.25	21.43
88.5	88.524561	-14.0	5.0	21.4
88.5	88.524561	-14.0	4.75	21.37
88.5	88.524561	-14.0	4.5	21.33
88.5	88.524561	-14.0	4.25	21.28
88.5	88.524561	-14.0	4.0	21.2
88.5	88.524561	-14.0	3.75	21.13
88.5	88.524561	-14.0	3.5	21.06
88.5	88.524561	-14.0	3.25	20.98
88.5	88.524561	-14.0	3.0	20.89
88.5	88.524561	-14.0	2.75	20.76
88.5	88.524561	-14.0	2.5	20.62
88.5	88.524561	-14.0	2.25	20.44
88.5	88.524561	-14.0	2.0	20.2
88.5	88.524561	-14.0	1.75	19.92
88.5	88.524561	-14.0	1.5	19.54
88.5	88.524561	-14.0	1.25	18.93
88.5	88.524561	-14.0	1.0	18.04
88.5	88.524561	-14.0	0.75	16.53
88.5	88.524561	-14.0	0.5	13.620000000000001
88.5	88.524561	-14.5	6.0	21.02
88.5	88.524561	-14.5	5.75	20.99
88.5	88.524561	-14.5	5.5	20.98
88.5	88.524561	-14.5	5.25	20.94
88.5	88.524561	-14.5	5.0	20.92
88.5	88.524561	-14.5	4.75	20.88
88.5	88.524561	-14.5	4.5	20.82
88.5	88.524561	-14.5	4.25	20.76
88.5	88.524561	-14.5	4.0	20.73
88.5	88.524561	-14.5	3.75	20.62
88.5	88.524561	-14.5	3.5	20.57
88.5	88.524561	-14.5	3.25	20.48
88.5	88.524561	-14.5	3.0	20.39
88.5	88.524561	-14.5	2.75	20.27
88.5	88.524561	-14.5	2.5	20.11
88.5	88.524561	-14.5	2.25	19.95
88.5	88.524561	-14.5	2.0	19.71
88.5	88.524561	-14.5	1.75	19.43
88.5	88.524561	-14.5	1.5	19.04
88.5	88.524561	-14.5	1.25	18.46
88.5	88.524561	-14.5	1.0	17.62
88.5	88.524561	-14.5	0.75	16.14
88.5	88.524561	-14.5	0.5	13.17
88.5	88.524561	-15.0	6.0	20.56
88.5	88.524561	-15.0	5.75	20.54
88.5	88.524561	-15.0	5.5	20.48
88.5	88.524561	-15.0	5.25	20.45
88.5	88.524561	-15.0	5.0	20.42
88.5	88.524561	-15.0	4.75	20.38
88.5	88.524561	-15.0	4.5	20.32
88.5	88.524561	-15.0	4.25	20.28
88.5	88.524561	-15.0	4.0	20.24
88.5	88.524561	-15.0	3.75	20.17
88.5	88.524561	-15.0	3.5	20.07
88.5	88.524561	-15.0	3.25	20.0
88.5	88.524561	-15.0	3.0	19.9
88.5	88.524561	-15.0	2.75	19.77
88.5	88.524561	-15.0	2.5	19.63
88.5	88.524561	-15.0	2.25	19.47
88.5	88.524561	-15.0	2.0	19.25
88.5	88.524561	-15.0	1.75	18.92
88.5	88.524561	-15.0	1.5	18.56
88.5	88.524561	-15.0	1.25	18.02
88.5	88.524561	-15.0	1.0	17.16
88.5	88.524561	-15.0	0.75	15.690000000000001
88.5	88.524561	-15.0	0.5	12.86
88.5	88.524561	-15.5	6.0	20.04
88.5	88.524561	-15.5	5.75	20.0
88.5	88.524561	-15.5	5.5	19.98
88.5	88.524561	-15.5	5.25	19.94
88.5	88.524561	-15.5	5.0	19.9
88.5	88.524561	-15.5	4.75	19.88
88.5	88.524561	-15.5	4.5	19.82
88.5	88.524561	-15.5	4.25	19.78
88.5	88.524561	-15.5	4.0	19.7
88.5	88.524561	-15.5	3.75	19.66
88.5	88.524561	-15.5	3.5	19.56
88.5	88.524561	-15.5	3.25	19.5
88.5	88.524561	-15.5	3.0	19.38
88.5	88.524561	-15.5	2.75	19.27
88.5	88.524561	-15.5	2.5	19.14
88.5	88.524561	-15.5	2.25	18.93
88.5	88.524561	-15.5	2.0	18.72
88.5	88.524561	-15.5	1.75	18.44
88.5	88.524561	-15.5	1.5	18.04
88.5	88.524561	-15.5	1.25	17.509999999999998
88.5	88.524561	-15.5	1.0	16.67
88.5	88.524561	-15.5	0.75	15.26
88.5	88.524561	-15.5	0.5	12.45
88.5	88.524561	-16.0	6.0	19.56
88.5	88.524561	-16.0	5.75	19.53
88.5	88.524561	-16.0	5.5	19.5
88.5	88.524561	-16.0	5.25	19.46
88.5	88.524561	-16.0	5.0	19.43
88.5	88.524561	-16.0	4.75	19.37
88.5	88.524561	-16.0	4.5	19.33
88.5	88.524561	-16.0	4.25	19.27
88.5	88.524561	-16.0	4.0	19.22
88.5	88.524561	-16.0	3.75	19.16
88.5	88.524561	-16.0	3.5	19.1
88.5	88.524561	-16.0	3.25	19.0
88.5	88.524561	-16.0	3.0	18.92
88.5	88.524561	-16.0	2.75	18.8
88.5	88.524561	-16.0	2.5	18.64
88.5	88.524561	-16.0	2.25	18.44
88.5	88.524561	-16.0	2.0	18.24
88.5	88.524561	-16.0	1.75	17.98
88.5	88.524561	-16.0	1.5	17.61
88.5	88.524561	-16.0	1.25	17.06
88.5	88.524561	-16.0	1.0	16.2
88.5	88.524561	-16.0	0.75	14.77
88.5	88.524561	-16.0	0.5	12.030000000000001
88.5	88.524561	-16.5	6.0	19.05
88.5	88.524561	-16.5	5.75	18.99
88.5	88.524561	-16.5	5.5	19.0
88.5	88.524561	-16.5	5.25	18.94
88.5	88.524561	-16.5	5.0	18.89
88.5	88.524561	-16.5	4.75	18.9
88.5	88.524561	-16.5	4.5	18.82
88.5	88.524561	-16.5	4.25	18.78
88.5	88.524561	-16.5	4.0	18.72
88.5	88.524561	-16.5	3.75	18.63
88.5	88.524561	-16.5	3.5	18.56
88.5	88.524561	-16.5	3.25	18.48
88.5	88.524561	-16.5	3.0	18.39
88.5	88.524561	-16.5	2.75	18.29
88.5	88.524561	-16.5	2.5	18.12
88.5	88.524561	-16.5	2.25	17.990000000000002
88.5	88.524561	-16.5	2.0	17.75
88.5	88.524561	-16.5	1.75	17.47
88.5	88.524561	-16.5	1.5	17.08
88.5	88.524561	-16.5	1.25	16.54
88.5	88.524561	-16.5	1.0	15.75
88.5	88.524561	-16.5	0.75	14.34
88.5	88.524561	-16.5	0.5	11.65
